"","pl_names","pl_effects","pl_pval","sample","support_indices","support_category"
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3121","(Random Seeds, Slopes (All), SMS (All))",-0.00665140277929962,1.01649045083704e-06,121,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3121","(Trusted Seeds, Slopes (All), SMS (All))",-0.00495047388078965,8.73999333407012e-08,121,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3121","(Info Hubs (All), Slopes (All), SMS (All))",-0.00519521738062254,3.30816031963715e-05,121,"1 9 13 31 46 61 70",1
"POOLED_Xslope2ORXslope33","(No Seeds, Slope (All), No Reminder)",-0.00579295323818556,2.33336117198844e-10,122,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xslope2ORgossip3Xslope2ORgossip2Xslope3ORgossip3Xslope33","(Info Hubs (All), Slopes (All), No Reminder)",-0.00661302974737022,8.92167780049663e-05,122,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3122","(Info Hubs (All), Flats (All), No Reminder)",-0.0152655618375073,0.000130984803118644,122,"1 3 9 10 31 46 61 63 67",2
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3122","(No Seeds, Slopes (All), SMS (All))",-0.00769769513500718,1.14801242620337e-13,122,"1 3 9 10 31 46 61 63 67",2
"POOLED_Xflat2XSMS2ORXflat3XSMS2ORXflat2XSMS3ORXflat3XSMS33","(No Seeds, Flats (All), SMS (All))",-0.00604937924911012,2.0726446830525e-11,122,"1 3 9 10 31 46 61 63 67",2
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3122","(Random Seeds, Slopes (All), SMS (All))",-0.00861634178058298,2.70769815597811e-15,122,"1 3 9 10 31 46 61 63 67",2
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3122","(Trusted Seeds, Slopes (All), SMS (All))",-0.00773603796201585,2.9421776204442e-10,122,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3122","(Info Hubs (All), Slopes (All), SMS (All))",-0.00482856292696151,1.10274057953409e-11,122,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat3XSMS2ORgossip3Xflat3XSMS2ORgossip2Xflat3XSMS3ORgossip3Xflat3XSMS33","(Info Hubs (All), High Flats, SMS (All))",-0.0084084206997437,4.15749836161344e-13,122,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3123","(Info Hubs (All), Flats (All), No Reminder)",-0.0130510495788718,0.00106073445747595,123,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3119","(Info Hubs (All), No Incentives, SMS (All))",0.00454297541192415,1.17864504311694e-08,123,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3123","(No Seeds, Slopes (All), SMS (All))",-0.00595969276734745,1.38694325893323e-10,123,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3119","(No Seeds, High Flats, SMS (All))",-0.00582677945529675,7.29925834764857e-07,123,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3123","(Random Seeds, Slopes (All), SMS (All))",-0.00663237848850339,5.41567723492933e-09,123,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3123","(Trusted Seeds, Slopes (All), SMS (All))",-0.005211610495085,8.16426951454561e-07,123,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3123","(Info Hubs (All), Slopes (All), SMS (All))",-0.0051370460812409,2.40116159292257e-08,123,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3124","(Info Hubs (All), Flats (All), No Reminder)",-0.0148639324205303,0.00675222898041109,124,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3120","(Info Hubs (All), No Incentives, SMS (All))",0.00387158657148871,4.4180970699376e-07,124,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3124","(No Seeds, Slopes (All), SMS (All))",-0.00593711662009238,7.22291238461192e-10,124,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3120","(No Seeds, High Flats, SMS (All))",-0.0065779961363866,2.37364957670043e-07,124,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3124","(Random Seeds, Slopes (All), SMS (All))",-0.00553325413391433,2.63135531642793e-09,124,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3124","(Trusted Seeds, Slopes (All), SMS (All))",-0.00694532467267514,2.2905920715581e-06,124,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3124","(Info Hubs (All), Slopes (All), SMS (All))",-0.00559065137046853,4.23435645910214e-07,124,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3125","(Info Hubs (All), Flats (All), No Reminder)",-0.0126046377052127,0.00834838673169398,125,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3121","(Info Hubs (All), No Incentives, SMS (All))",0.00421749049723452,1.29009602860322e-06,125,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3125","(No Seeds, Slopes (All), SMS (All))",-0.00531949663012312,3.62762039270532e-09,125,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3121","(No Seeds, High Flats, SMS (All))",-0.00609832049169654,2.11174801203885e-05,125,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3125","(Random Seeds, Slopes (All), SMS (All))",-0.00551926430162177,4.38644506785964e-08,125,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3125","(Trusted Seeds, Slopes (All), SMS (All))",-0.00562292524596209,1.62269515846002e-07,125,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3125","(Info Hubs (All), Slopes (All), SMS (All))",-0.00449160117230645,1.78905130682282e-05,125,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3126","(Info Hubs (All), Flats (All), No Reminder)",-0.0124740057620118,0.0135551885668692,126,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3122","(Info Hubs (All), No Incentives, SMS (All))",0.00407152999460275,8.46770613720372e-07,126,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3126","(No Seeds, Slopes (All), SMS (All))",-0.00554239700069334,3.63018235557285e-06,126,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3122","(No Seeds, High Flats, SMS (All))",-0.00695771112044263,1.91098533088879e-08,126,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3126","(Random Seeds, Slopes (All), SMS (All))",-0.00770262875748857,1.02670779517211e-07,126,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3126","(Trusted Seeds, Slopes (All), SMS (All))",-0.00505712736071257,2.76668034586463e-06,126,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3126","(Info Hubs (All), Slopes (All), SMS (All))",-0.0047564384639301,3.08621664565986e-08,126,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3127","(Info Hubs (All), Flats (All), No Reminder)",-0.0105335569052163,0.000337458513436888,127,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3123","(Info Hubs (All), No Incentives, SMS (All))",0.00398929137860435,6.33972808906032e-06,127,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3127","(No Seeds, Slopes (All), SMS (All))",-0.00522934113051916,4.38352072800989e-09,127,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3123","(No Seeds, High Flats, SMS (All))",-0.00789679889133019,8.86523173229648e-06,127,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3127","(Random Seeds, Slopes (All), SMS (All))",-0.007178337477809,2.28074655003452e-08,127,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3127","(Trusted Seeds, Slopes (All), SMS (All))",-0.00477346391019091,3.00525842884305e-10,127,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3127","(Info Hubs (All), Slopes (All), SMS (All))",-0.00368993874364779,2.67808479379512e-08,127,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3128","(Info Hubs (All), Flats (All), No Reminder)",-0.0138175520405425,0.00474556027076589,128,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3124","(Info Hubs (All), No Incentives, SMS (All))",0.0041071625288136,3.23567978738451e-07,128,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3128","(No Seeds, Slopes (All), SMS (All))",-0.00656131739117685,1.41404319476334e-07,128,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3124","(No Seeds, High Flats, SMS (All))",-0.00725326456759412,2.04873166982022e-06,128,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3128","(Random Seeds, Slopes (All), SMS (All))",-0.00612717203086097,4.02563143182135e-08,128,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3128","(Trusted Seeds, Slopes (All), SMS (All))",-0.0058304592553347,4.73633745517265e-07,128,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3128","(Info Hubs (All), Slopes (All), SMS (All))",-0.00455073401225784,0.000478752417546337,128,"1 9 13 31 46 61 70",1
